,coef_mean_oh,coef_sem_oh,coef_mean_yazar,coef_sem_yazar
AGTRAP,0.0008425021706154617,6.72488342918141e-05,0.0010061120774613806,0.0002985363185538216
ANKRD18A,-9.554545440061107e-05,5.006623270667384e-05,0.0005915028636890775,0.00024172665699334593
TMEM259,0.0001667411308953921,4.107776750116073e-05,-0.0007963272212387358,0.00014542977260799693
TOR3A,-0.00017530070759213555,3.890911554670357e-05,-0.0018760170121259242,0.00030455251794742327
NDUFA4,-0.0004379548274664246,7.444940188133728e-05,-0.0023634116282121058,0.0002536290570765529
GM2A,-0.00031500489887144746,3.430556888909274e-05,0.001355824250224189,0.00021726895383169574
CASP4,0.0004788971584809701,4.7087894134031584e-05,0.0011288666231131187,0.0001418939343205111
TAP2,0.00015349888190211415,2.057892244162127e-05,0.00024081331288734547,0.0002943759993066574
PLPP6,0.0002649323362823253,4.5632137463291834e-05,-8.517242452676893e-05,0.00042337733809964145
ZNF585B,-0.0003762536592927843,4.4667528060369484e-05,-0.00296755098973208,0.00024075501431273619
SCRT1,-0.00016678677806848593,6.614989779020095e-05,-0.0004488178533532769,0.00010595929754809134
ZNF595,3.3095521159249105e-06,3.3210125382597434e-05,-0.0005846014269898956,0.0002693157248383333
CELF2,0.0003734944479687689,4.399170020234585e-05,0.002279447134883271,0.00015941320046401286
PHKA1,-0.00042581896847990316,5.6724554180915365e-05,-0.0033745279492909926,0.00028842866857106854
WIPI1,-0.00016316909939505342,8.708898215543694e-05,-0.0013796558204726699,0.0001724452496753885
IGSF9B,-0.0002845484432228901,4.812468755322506e-05,-0.0050205031238117976,0.00020236062870839427
GNAO1,-0.000354428416511781,5.8163339026063223e-05,-0.0008738126246180823,0.00040280942371225724
BRPF3,4.2522487634496175e-05,4.0889721276992926e-05,-0.0007723826427372601,0.0001465218122609544
OCEL1,0.0006161711095474434,7.336442336710813e-05,0.004427362248401059,0.0004543414479316564
KIF3B,-0.00020734788526891368,7.695131493181129e-05,-0.001119218937985148,0.00036008136395064474
BRF2,-0.00013657458006164627,4.7715435895965264e-05,-0.0014934249321679079,0.00021045930407795265
TIMM50,-0.00011491830125807861,3.7543025547228344e-05,1.1662093119699192e-05,0.00020776316935636506
HBP1,0.0001191674967551646,2.2920923234409584e-05,0.0005022980609426997,0.00010382738216406382
MADD,-0.0005126555868561633,8.30463501255452e-05,-0.0056301062242350534,0.00019846461725419231
TMCO6,-0.0001221382680862893,0.00014079666536615136,-0.000304571166053246,0.000353266969338649
PEX5L,-0.0002711845677844865,5.559159553644166e-05,0.00018964686433108714,0.0004411246876929479
INO80B,9.20826631566169e-05,2.9919835687599402e-05,0.000821565858870767,0.00046159412753800957
DBH,-0.00012563843177880495,3.586177502205601e-05,-0.0005815406690547573,0.00018765704181816325
HS3ST3B1,-0.0008253383810256547,3.968540718056189e-05,-0.0031502147991430856,0.00034668198316132806
S1PR4,0.0005486451944839624,2.8427744032518167e-05,0.00272046846634081,0.000133125928529411
WDFY4,-2.0165227829993137e-05,9.687716560469051e-05,-0.0020244368301794765,0.0003916798071880727
ICE2,0.00037692969913477755,1.2768730564416968e-05,0.00022380003571477184,0.00028810794581714337
MPDU1,0.0005656905647959464,3.8031813774621205e-05,0.002076275418946223,0.00020145231814848872
EMC8,4.364315621188177e-05,4.886955009445141e-05,-0.0009047480513913571,0.00023365503416391753
PEX11B,-0.00017731438225237388,5.8024182467456846e-05,0.00021750581713511868,0.00026118396199741083
IMPA1,-0.00044017494844337016,4.549473609494456e-05,-0.004428542593417918,0.0003639675439439406
FGFBP2,-0.0002844119911106036,5.6369948607416497e-05,0.0005570086357017209,0.000134345696194493
MAP3K21,0.00032779271453256493,6.0406990818612585e-05,0.005508676964699001,0.0002476488214970549
DOK2,0.00015656103166920794,6.370437356175042e-05,0.003151044731784277,0.0003755200795049332
MIA2,-0.000586442526594198,5.454230054818549e-05,-0.0005422589337581195,0.0002307690286205853
SLC2A13,-0.0001624944742322935,6.147089137585567e-05,-0.004582374849250616,0.00016979922603765945
TGOLN2,-0.0006416589482666122,6.642903674130608e-05,-0.00184138298802908,0.00018941236886862078
ZNF117,-0.0009565823190309783,4.9984590023358135e-05,-0.0030790953585824064,0.00019875288526105222
SAMSN1,-0.0003747685399652197,3.963826995726005e-05,-0.0020026928391980846,0.0003710735396418128
ZER1,0.00010261672660344697,4.028516151275442e-05,-0.0010928071035870121,0.00028703975308154293
ACP6,-0.0003501489993904559,3.136186574563331e-05,-0.0033343747282144447,0.0003197373148198478
UBXN7,-0.00037669324471749637,7.752767758337997e-05,-0.003349128188584102,0.00038810445473785263
MIOS,-0.0008456520845803595,8.368088627058426e-05,-0.004772020066291601,0.0005885685564155913
MAPK7,4.707955633127243e-05,3.8813435984669566e-05,-0.0016402934399857884,0.00033107223311479853
TEPSIN,-0.0003374495004902771,4.528568699273546e-05,-0.0013347450274089905,0.00028310369112373164
ELOVL6,-0.00038837637751679534,3.674508215263639e-05,-0.00284590783239052,0.0001364118572717803
ZNF524,-0.00021745707283619546,2.5689936671537002e-05,0.002297513887167785,0.000284885071891405
IL16,-0.0008803610551200216,2.884764019400036e-05,-0.003457253394739067,0.00016482873090820584
ULK1,-0.0005501266696769848,4.305673444771795e-05,-0.002636300760210169,0.00038979711462336375
TMEM107,-0.00045922265779171467,4.1643802041681944e-05,-0.0036373190147902523,0.0002067211399629065
GPR132,0.00041446724561346757,3.454237107430376e-05,0.0026257105516535708,0.00025432639972285234
HMCES,-4.234530652866244e-05,2.704340730920857e-05,0.0002490295321575126,0.000158517746372426
TRAPPC2,-0.0002439585912076884,3.3993997720423306e-05,-0.001559179834551117,0.000314193216987926
TOGARAM1,0.00030408655343508326,3.388241505498718e-05,0.0018778394135547279,0.0001670557456060298
BRD2,0.0009157177610075038,0.0001001265467440993,0.003879807798740436,0.00040981141517305213
SLFN12L,-0.0002140224519898585,1.2793705776099641e-05,-0.002999731182757049,0.0002928789096327681
STARD10,-0.00030451685195796415,2.462947149627828e-05,-0.0015791698556456147,0.00012988486734180987
ZNF263,0.00010006508655652719,5.4415093058442855e-05,-0.0001970515828068979,6.692280875940638e-05
GABARAPL2,-0.0003616785004051079,4.6887223424374196e-05,-0.0009729004192005043,0.00019977159388264029
NSUN2,0.0013545589226457134,9.202140256367259e-05,0.0066209748987037355,0.0001725446654214745
OTUD5,0.00031217750537641104,4.30235463088157e-05,0.0015363805074267507,0.0001596409673856264
FCGR2B,0.0010329444730358176,6.463286291422067e-05,0.005748653316653861,0.0004182845793336736
ADD2,-0.00039405910689282574,2.4108719581645606e-05,-0.0021588552249410336,0.00014671357034931414
IMPG2,-7.881420380444016e-05,1.3848571535488428e-05,-0.001245871660627568,7.915184251154449e-05
SMOX,-0.0005272212015384293,3.8110974138580584e-05,-0.0034368387642965586,0.0003594295261819613
LHX5,-0.0003996649153652766,5.3356601694419016e-05,-0.003936088048721593,0.00015286984524712333
NIN,-0.0002524178934039269,6.541121755056409e-05,-0.0013194848078575303,0.0005487446401884679
FMR1,0.00031984638544782127,4.5173681734088895e-05,0.0012690423037592653,0.00024762333400857523
TNFSF13B,0.0002906021786941608,4.083900479691715e-05,0.00303874384440215,0.00034278386621758604
HERC1,-0.0005621933321389301,4.8512147467969726e-05,-0.003052053696471997,0.00014913887506757444
UST,0.0003323095642494702,3.535608685348238e-05,0.001780568834338254,0.00015100728590789617
IQCG,-2.5735493187633978e-05,6.715651230191966e-05,0.0004595330559167369,0.00018964693353371414
CHST10,1.620624463885138e-05,5.749058942208053e-05,-0.0010605736201941972,0.0004053479916514043
MGME1,-0.00044265566366776714,3.67396281104388e-05,-0.0034919140224332164,0.0004030286041825509
JUND,-0.0007365437002204336,4.992190489151674e-05,-0.0010077852644535233,0.0003532747159127941
NUMB,0.0002804032847718894,6.658413903675017e-05,0.0020571918858668195,0.0002261986477032854
RCBTB2,-0.000273414489253579,5.194226015481354e-05,0.0016981200392584164,0.0003582431649630998
NKX2-1,4.734968086890418e-05,6.455276916392565e-05,-0.0030861326226215924,0.00014645714103916617
ABI1,-0.0005479050676303774,7.001007915722512e-05,-0.0026617320098054585,0.00018901031213978752
DNAJB5,0.00035830298270610823,5.658192137653061e-05,0.0017725534088283278,0.00019219543599118143
CENPO,-0.0004437165150236155,4.405820491032777e-05,-0.0019518374442726403,0.00019183665698260685
PTRH2,-0.0004966751374501412,4.434229749916383e-05,-0.00033807828676122085,0.00021235291680446743
ITGA10,-0.00012552935968365863,3.251556018333919e-05,-0.001695627922688478,0.00012241237930538527
LCN2,0.0005514126785272297,6.256218420143025e-05,0.003876096074004183,0.00022999495081511002
HEATR3,0.00018528155063323747,3.994505098014759e-05,0.0021931480292594406,0.0003231422213472856
SENP3,0.00010517327266775806,6.828875292305379e-05,-0.0015500986100252117,0.00015156901344208205
TPCN2,0.0006278970320652618,5.484815319915033e-05,-0.0018244358047068323,0.00020603943261857915
HELQ,0.0004112135410014949,5.589656091340828e-05,0.0017490778618898743,0.0003016632492286774
SUGT1,0.000687013490807723,0.00012440998683809144,0.002809170978029285,0.00024715217438580673
PRDX3,9.657235484646643e-05,4.447494966859687e-05,0.0009551632625882701,0.00035593447871164966
C11orf74,-0.0005923439134898685,3.8777306448049525e-05,-0.0021856546407866277,0.0001453583134100293
SNX20,-0.0006428934165652261,8.440642877315545e-05,-0.0060334790156455365,0.0002319312710496555
NDUFS5,-0.00012315929646924145,3.48955865396843e-05,-0.000662620268690003,0.0004541585969989119
GPR34,-0.0002629020430251754,4.740885766818303e-05,-0.001169399619925433,0.00033211069837571467
CCDC57,-0.0003802297724558457,2.428058150344452e-05,-0.0010653537594098826,0.0002172733847090442
MUC20,0.00047079091069062676,3.6848120343999154e-05,0.0026168416789441504,0.0002286194394797483
TMEM86B,-6.006212219313383e-05,3.382821500638994e-05,-0.0022076577123624447,0.00030183729486626634
TTC32,-0.00028285241536632553,2.1512007180312538e-05,-0.0007172130959377267,0.0001763957675164235
SHC4,0.0004054964987138095,8.085132269625697e-05,0.00016047198899708646,0.0003899093189923292
FOXO6,0.0006225834713891929,6.13656343663392e-05,0.000504664045879085,0.0002154382946989556
BHLHA9,-0.0004509061049713369,4.5126615451713425e-05,-0.0016215212413475326,0.00019886919173602792
ZBTB9,-0.00022811231599316473,2.1437624809612545e-05,-0.0023765922496662567,8.993356941712816e-05
HOXA10,-0.0002217231813336436,3.957125753390677e-05,-0.0019719045533464663,0.00041669249001875715
ZNF253,-0.00041108051340920624,3.369531286367838e-05,-0.00027147269998918286,0.00014171572283290537
ZNF850,0.0006379947724104759,8.151201294132355e-05,0.0011552412977979347,0.0004303535152203253
ZNF224,1.5183684131806934e-05,3.2836189916143333e-05,0.00046607926299359754,0.00011257028317098974
DACH1,-0.0002571338179564703,4.017948711343171e-05,0.0006691234341258022,0.00020639473892976
DHX33,0.00031683586404892227,6.315608872661579e-05,-0.0005780097432623501,0.00028327952015932305
SAMD4A,0.0001533041407348011,5.2441642031997806e-05,0.004219886515109487,0.00035876826766199845
RNF10,2.2006628593885533e-05,3.681306295552789e-05,0.0015910966538204064,0.0001585838279133758
CPNE3,-0.0006972913584589022,4.7183312994039024e-05,-0.003736222520217282,0.00024791230345273796
BLVRB,0.00024188796450470444,8.687070930953961e-05,0.001896625804478777,0.0002166397154480451
MUL1,-0.00041565071445868237,4.431489008421361e-05,-0.0035305863705696744,9.799696236413303e-05
MYL12A,0.0008783650177175084,5.9713395926029655e-05,0.004660494976910932,0.00015668639665649903
CEP76,0.00037760893802786337,8.721754949113635e-05,0.00029531370452929093,0.00037799710046671213
NKG7,-0.0005468287271002214,4.952336710651818e-05,-0.0011046533805927575,0.00027552477128084797
CNOT2,4.3625611471471835e-05,3.709469002225431e-05,-0.0017143990740623445,0.0005568792807544933
BTN3A3,-0.00017866714592437496,8.597313699074676e-05,0.0020544836789196347,0.0002732138708185743
TMEM14C,-0.0004101567934016611,4.842836492245621e-05,-0.000912059813160066,0.00019353089274752513
ASF1A,0.00023340754324107917,5.028653568246928e-05,0.002645654427445304,0.0004401794708056267
C7,-0.00024738887710677623,3.061238510792441e-05,-0.0025166020375560613,0.00025752628271840663
RGS2,7.972053184851434e-05,5.543601855649419e-05,0.000708320931595991,0.00022078040088365224
RLF,-0.0006601275123609696,7.749054801631652e-05,-0.0019752739665583816,0.0003537208990385109
PAIP2,0.0007296570136856043,7.122225722509575e-05,0.0009266614196969357,0.00024208800440364287
PTGIS,-0.00026059029048587233,3.964002962325573e-05,-0.0033519198765456825,0.00021059146062901447
CAPNS1,-0.00013218806671591062,6.144534887227028e-05,-0.0007670110440605859,0.0002515467768169372
PTPN12,-0.0002808491831103546,3.589713477012226e-05,-0.00036098071990612875,0.00029315921449985015
CALY,-0.000512529866567631,3.705581176861427e-05,-0.00017275132640496248,0.00015450906245298454
C12orf65,2.2513928682467623e-05,3.721489751838874e-05,0.0012048138175737068,0.00020200954872410287
UBQLN1,0.0001656025336042015,1.860883961747378e-05,-0.00041631636156951485,0.00038091074922696805
DYNC1LI2,3.034338938122876e-06,3.369515337109476e-05,0.00019006407181460986,0.00027912424523218195
DSCC1,-0.00017642987343891551,3.650396364852663e-05,-0.0020859731526878386,0.0003371703941025245
UBAP2,-6.0195213019087086e-05,3.306993411281236e-05,-0.001487137506436712,0.00012869787910697208
KNL1,-0.00027630315816975533,8.330297452075726e-05,-0.001136378142399128,0.00016616115025157598
CUZD1,-0.00018535605191299508,7.336777046168202e-05,-0.003883311680556799,0.00032434611449686174
ANXA7,-3.0512399685634892e-05,5.3792088369358715e-05,-0.002150057314087563,0.000200866513113558
ITGB7,0.0009009113536527908,6.272682424746032e-05,0.0068468577122747275,0.0002614981488088813
DCAF5,0.0004322376678870924,7.39786613057343e-05,0.004670338222387052,0.0003834280212402382
SLC16A3,0.00017542560191768867,5.856789427045048e-05,-0.0014905083980598977,8.873052021189876e-05
TMEM263,0.0011732297742758318,9.878801846962487e-05,0.009418720222104337,0.000252904989910599
ZIC3,-0.000543863110138725,4.0164743372555186e-05,-0.0023865978321599675,0.0003983525147748332
TLCD1,0.00018507576802719253,2.7516312012476272e-05,-0.00027553419293812226,0.0002471973959407281
PTPN13,-0.00027995943949226526,3.8454174170258716e-05,-0.0022718159726054224,0.00021943169340612163
MARS,2.2431049850361153e-05,2.6776708124293153e-05,-0.0009760738270040171,9.450163579463348e-05
GBX2,0.00042384599797284483,3.022625604363904e-05,0.002356463754542061,0.0002500368692006725
INPP5D,0.00024569721072560744,3.8661458584715864e-05,0.0023309673838014648,0.00035589965704735924
ADPRM,0.0007205166114468208,8.169690708201768e-05,0.0022836430628900306,0.00018712883340923187
KDM2A,-0.0003416321608477396,5.5457153353316944e-05,-0.001055348892729005,0.0004305815851428499
GOLGB1,-0.00029868578333956534,4.377608602946356e-05,-0.002079887613054641,0.00029988446879134054
PAK2,0.0002954960404043682,5.6680012135382407e-05,0.0010263114468353212,0.0002639222517531962
ZNF322,-0.0007371496389135511,5.7041173264611797e-05,-0.0027409666242972593,0.0002550707254785546
GAL3ST4,-0.00023301851616888534,0.00010379498440989838,0.0009779010888144118,0.00011214552400877938
TMEM229B,0.0010380456253551577,5.829800524813209e-05,0.006472857674770079,0.00046965065808744945
SPRED2,0.0007488475715243907,0.00011521462374651998,0.0028141384361617732,0.0002665937112963683
CHCHD10,-0.0006680832007708443,6.632441265455945e-05,-0.004310567359025418,0.00015578125752314793
FCGBP,0.00013181981486851615,8.339302210627199e-05,0.0028396769542937297,0.0005199858939728824
SSTR3,-0.00011260547375348232,4.7299699614112515e-05,-0.0006800681386547781,0.00032620439609704196
DLEC1,0.00021005378593093888,4.387908225772187e-05,0.002559445039623956,0.00030101079691658203
FECH,0.00037444249833254304,6.814366285692881e-05,-0.0005463929478136152,0.00012094423242283014
LMAN1,0.0006553273754260228,3.9129985588720166e-05,0.00023889949053503305,0.00023824569821540042
EIF4G3,-0.0002245068698246122,5.546203832439534e-05,-0.0002528615248509975,8.724069855017254e-05
ARHGEF1,6.674557559148831e-07,1.2151271304423428e-05,-0.0012832090665249546,0.00033289739323802235
MTMR2,0.0004940189921701505,2.7425155529767294e-05,0.00024633690965212326,0.00023573880115738423
WHRN,0.00025708681382635224,2.569938152987497e-05,0.000446575471287749,0.00014700391217467736
N4BP1,-0.00010939594466972094,7.313232722216362e-05,0.0019063057876710081,0.0004190549738667847
CA2,0.00021734198033292233,3.9569290558341344e-05,0.004751953137423944,0.00023457113952690963
CCSER2,-0.0005171193823209217,4.009367749607954e-05,-0.006329574042376542,0.00028448886181625714
SLC16A6,-8.325193341752153e-05,4.727554742363579e-05,-0.000902878852677648,0.00017927265187600837
TRIM23,3.3005636888864524e-06,5.20365372740601e-05,-0.00011277395757126444,0.00028019234608508335
KLF9,-0.00043678406114154865,4.7800231045586366e-05,-0.0036562496279580734,9.416220251655963e-05
VPS26A,-0.00022794527307392107,5.405626673706486e-05,-0.0032622930916398063,0.00019664336209153035
NFE2,-0.00014891441211152957,7.964773131090661e-05,0.00033367590242374914,0.00016656271557190052
MCEE,0.00034365677229216703,3.8089131688023774e-05,0.004136364050432454,0.00036434600160361414
TRIM5,-0.0001402592215899511,1.6088633858565115e-05,0.0007874465842215154,0.0002753806470846991
