flagship,direction,pathway_name,overlap,query_size,p_value,fdr,expression_artifact_flag,pathway_size_bg
PLCG1,up,Somatic hypermutation of immunoglobulin genes by error-prone base excision repair (BER),3,3601,0.9389024764652916,1.0,False,15
PLCG1,up,Somatic hypermutation of immunoglobulin genes by error-prone mismatch repair (MMR),3,3601,0.976719836358805,1.0,False,18
PLCG1,up,Somitogenesis,4,3601,0.9995319046454432,1.0,False,34
PLCG1,up,Stabilization of p53,6,3601,0.9958365287745904,1.0,False,36
PLCG1,up,Sulfur amino acid metabolism,4,3601,0.9822397075529444,1.0,False,23
PLCG1,up,Switching of origins to a post-replicative state,12,3601,0.9992349100330964,1.0,False,66
PLCG1,up,Synthesis of DNA,14,3601,0.999992729554022,1.0,False,91
PLCG1,up,Synthesis of glycosylphosphatidylinositol (GPI),3,3601,0.9554321350331652,1.0,False,16
PLCG1,up,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,4,3601,0.8672739560045061,1.0,False,16
PLCG1,up,TNFR2 non-canonical NF-kB pathway,14,3601,0.9969571225540458,1.0,False,68
PLCG1,up,TNFs bind their physiological receptors,6,3601,0.7563950316598775,1.0,False,20
PLCG1,up,TP53 Regulates Transcription of DNA Repair Genes,7,3601,0.9992743059122738,1.0,False,46
PLCG1,up,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,5,3601,0.8513475885758137,1.0,True,19
PLCG1,up,Tat-mediated elongation of the HIV-1 transcript,3,3601,0.998547285044668,1.0,False,26
PLCG1,up,Telomere C-strand (Lagging Strand) Synthesis,5,3601,0.9900912057099232,1.0,False,29
PLCG1,up,Telomere C-strand synthesis initiation,3,3601,0.7396592297638998,1.0,False,10
PLCG1,up,Telomere Maintenance,12,3601,0.9955592109243228,1.0,False,59
PLCG1,up,The role of GTSE1 in G2/M progression after G2 checkpoint,8,3601,0.998187011640547,1.0,False,47
PLCG1,up,Transcription of E2F targets under negative control by DREAM complex,5,3601,0.8128642634656964,1.0,False,18
PLCG1,up,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,4,3601,0.8285773469027184,1.0,False,15
PLCG1,up,Transcription of the HIV genome,6,3601,0.9998669701800558,1.0,False,47
PLCG1,up,Transcription-Coupled Nucleotide Excision Repair (TC-NER),11,3601,0.998671095525996,1.0,False,60
PLCG1,up,Transcriptional Regulation by E2F6,8,3601,0.9352471580656608,1.0,False,33
PLCG1,up,Transcriptional regulation by RUNX1,42,3601,0.8550454664779601,1.0,False,135
PLCG1,up,Transcriptional regulation by small RNAs,4,3601,0.941574955698046,1.0,False,19
PLCG1,up,Transcriptional regulation of pluripotent stem cells,3,3601,0.7396592297638998,1.0,False,10
PLCG1,up,Translation,23,3601,0.99999991904788,1.0,True,144
PLCG1,up,Translation initiation complex formation,4,3601,0.8981985078369245,1.0,True,17
PLCG1,up,Translesion synthesis by POLI,3,3601,0.9168374505527768,1.0,False,14
PLCG1,up,Translesion synthesis by POLK,3,3601,0.9168374505527768,1.0,False,14
PLCG1,up,Translesion synthesis by REV1,3,3601,0.8877086066421902,1.0,False,13
PLCG1,up,"Transport of vitamins, nucleosides, and related molecules",5,3601,0.945634176912426,1.0,False,23
PLCG1,up,Triglyceride metabolism,5,3601,0.8513475885758137,1.0,False,19
PLCG1,up,UCH proteinases,12,3601,0.9987168050455024,1.0,False,64
PLCG1,up,Ub-specific processing proteases,39,3601,0.9403957483956724,1.0,False,134
PLCG1,up,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,6,3601,0.9987596773126656,1.0,False,40
PLCG1,up,Ubiquitin-dependent degradation of Cyclin D,3,3601,0.999662502491647,1.0,False,30
PLCG1,up,Unfolded Protein Response (UPR),21,3601,0.8639273652213662,1.0,False,71
PLCG1,up,Vif-mediated degradation of APOBEC3G,5,3601,0.9970984269172694,1.0,False,33
PLCG1,up,Viral Infection Pathways,230,3601,0.7600487219654278,1.0,False,679
PLCG1,up,mRNA 3'-end processing,13,3601,0.9999998637707712,1.0,True,100
PLCG1,up,mRNA Polyadenylation,12,3601,0.9999952136681008,1.0,True,84
PLCG1,up,mRNA Splicing,14,3601,0.9999999999993666,1.0,True,142
PLCG1,up,mRNA Splicing - Major Pathway,13,3601,0.9999999999995411,1.0,True,138
PLCG1,up,p53-Dependent G1 DNA Damage Response,10,3601,0.978639570198714,1.0,False,45
PLCG1,up,p53-Dependent G1/S DNA damage checkpoint,10,3601,0.978639570198714,1.0,False,45
PLCG1,up,p53-Independent G1/S DNA Damage Checkpoint,6,3601,0.9987596773126656,1.0,False,40
PLCG1,up,rRNA processing,3,3601,0.9999999956927,1.0,True,59
PLCG1,up,tRNA processing,5,3601,0.9999999999912323,1.0,True,87
STAT3,down,Cell Cycle,168,1313,5.395094220753039e-31,4.367283354445837e-28,True,538
STAT3,down,"Cell Cycle, Mitotic",145,1313,7.7640592967925995e-31,4.367283354445837e-28,True,429
STAT3,down,Cell Cycle Checkpoints,92,1313,1.7181467229594104e-25,6.443050211097791e-23,True,232
STAT3,down,Mitotic Metaphase and Anaphase,70,1313,3.009089039671143e-19,8.463062924075089e-17,True,179
STAT3,down,Mitotic Anaphase,69,1313,9.588188829595196e-19,2.157342486658919e-16,True,178
STAT3,down,S Phase,56,1313,6.4220123347446816e-18,1.2041273127646277e-15,False,130
STAT3,down,Separation of Sister Chromatids,59,1313,1.0103435137080945e-17,1.6237663613165805e-15,False,143
STAT3,down,Mitotic G1 phase and G1/S transition,53,1313,3.190491444309088e-17,4.486628593559655e-15,True,122
STAT3,down,RHO GTPase Effectors,75,1313,1.0712898927328907e-16,1.3079979304443821e-14,False,219
STAT3,down,Synthesis of DNA,44,1313,1.162664827061673e-16,1.3079979304443821e-14,False,91
STAT3,down,Resolution of Sister Chromatid Cohesion,46,1313,6.983744194981627e-16,7.142465653958483e-14,False,102
STAT3,down,M Phase,89,1313,1.1465536503808508e-15,1.0748940472320477e-13,False,295
STAT3,down,G1/S Transition,46,1313,2.7313173014100377e-15,2.363639972374071e-13,False,105
STAT3,down,DNA Replication,48,1313,4.509234714488079e-15,3.623492181285064e-13,True,114
STAT3,down,G2/M Checkpoints,48,1313,1.5184143468651302e-14,1.1388107601488473e-12,False,117
STAT3,down,RHO GTPases Activate Formins,46,1313,5.13494670090969e-14,3.610509399077126e-12,False,112
STAT3,down,Signal Transduction,288,1313,1.286865827484531e-13,8.516023858353513e-12,False,1528
STAT3,down,Mitotic Spindle Checkpoint,41,1313,1.6656501954071314e-13,1.0410313721294567e-11,True,95
STAT3,down,Signaling by Rho GTPases,122,1313,1.87046775987922e-13,1.1075138051916435e-11,False,498
STAT3,down,EML4 and NUDC in mitotic spindle formation,40,1313,3.77891686183408e-13,2.1256407347816697e-11,True,93
STAT3,down,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",123,1313,7.532232544584263e-13,4.0351245774558545e-11,False,513
STAT3,down,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,36,1313,1.7376686852280738e-12,8.499466395137317e-11,False,81
STAT3,down,Amplification of signal from the kinetochores,36,1313,1.7376686852280738e-12,8.499466395137317e-11,False,81
STAT3,down,Mitotic Prometaphase,56,1313,3.0816156506547666e-12,1.4445073362444217e-10,True,168
STAT3,down,DNA Replication Pre-Initiation,36,1313,9.903149270346444e-12,4.4474752045626585e-10,True,85
STAT3,down,Switching of origins to a post-replicative state,31,1313,1.0278609361655924e-11,4.4474752045626585e-10,False,66
STAT3,down,Hemostasis,93,1313,2.6700433187233388e-11,1.112518049468058e-09,False,368
STAT3,down,Signaling by Interleukins,82,1313,1.6999926220279978e-10,6.8303274992196345e-09,False,319
STAT3,down,APC/C-mediated degradation of cell cycle proteins,28,1313,2.0387640163815408e-10,7.645365061430779e-09,True,61
STAT3,down,Regulation of mitotic cell cycle,28,1313,2.0387640163815408e-10,7.645365061430779e-09,True,61
STAT3,down,DNA strand elongation,18,1313,2.7498998030453085e-10,9.979475091696684e-09,False,28
STAT3,down,Assembly of the pre-replicative complex,30,1313,3.732280558578928e-10,1.3121298838754042e-08,False,70
STAT3,down,Regulation of APC/C activators between G1/S and early anaphase,25,1313,1.5280907868331722e-09,5.2094004096585424e-08,False,54
STAT3,down,Immune System,271,1313,2.3927067744909447e-09,7.917044474418567e-08,False,1542
STAT3,down,Orc1 removal from chromatin,23,1313,2.99136683741595e-09,9.615107691694125e-08,False,48
STAT3,down,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,24,1313,3.5148790860296655e-09,1.0983997143842704e-07,True,52
STAT3,down,Cellular Senescence,40,1313,3.976950811472112e-09,1.2092080170016558e-07,False,120
STAT3,down,Cellular responses to stress,111,1313,4.4244741316714554e-09,1.3098772100343125e-07,False,509
STAT3,down,APC/C:Cdc20 mediated degradation of mitotic proteins,23,1313,1.2956731997479106e-08,3.737518845426666e-07,True,51
STAT3,down,Cellular responses to stimuli,121,1313,1.3726707955256908e-08,3.860636612416006e-07,False,580
STAT3,down,Chromosome Maintenance,30,1313,2.3063099549837413e-08,6.328289510626119e-07,False,81
STAT3,down,Activation of the pre-replicative complex,17,1313,2.6603147618960764e-08,7.125843112221633e-07,False,31
STAT3,down,Senescence-Associated Secretory Phenotype (SASP),22,1313,2.9693043305762586e-08,7.768528771856491e-07,False,49
STAT3,down,Activation of ATR in response to replication stress,18,1313,3.9124511073955936e-08,1.0003426126863732e-06,False,35
STAT3,down,Adaptive Immune System,145,1313,5.348724874542161e-08,1.3371812186355402e-06,False,745
STAT3,down,The role of GTSE1 in G2/M progression after G2 checkpoint,21,1313,6.802156305196567e-08,1.6635708355100297e-06,False,47
STAT3,down,Unwinding of DNA,9,1313,7.869774790892043e-08,1.8837226893092656e-06,False,10
STAT3,down,Cytokine Signaling in Immune system,116,1313,8.584949228272451e-08,2.012097475376356e-06,False,567
STAT3,down,Kinesins,19,1313,1.404220059322769e-07,3.2239746259961532e-06,False,41
STAT3,down,Developmental Biology,125,1313,1.4699037633147126e-07,3.3072834674581033e-06,False,629
STAT3,down,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,21,1313,1.6405155202998288e-07,3.549192231417899e-06,True,49
STAT3,down,RHOC GTPase cycle,23,1313,1.6244697456550718e-07,3.549192231417899e-06,False,57
STAT3,down,Interleukin-4 and Interleukin-13 signaling,26,1313,1.8544403699442986e-07,3.936312106013841e-06,False,70
STAT3,down,Cyclin A:Cdk2-associated events at S phase entry,24,1313,2.224442804320958e-07,4.634255842335329e-06,False,62
STAT3,down,Mitotic G2-G2/M phases,44,1313,2.7900850043704737e-07,5.706992054394151e-06,True,158
STAT3,down,Cyclin E associated events during G1/S transition,23,1313,4.879099672767086e-07,9.801762735469592e-06,False,60
STAT3,down,G2/M Transition,43,1313,5.178730876317747e-07,1.0221179361153448e-05,False,156
STAT3,down,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,20,1313,5.618275546566768e-07,1.089751722394416e-05,False,48
STAT3,down,CDK-mediated phosphorylation and removal of Cdc6,20,1313,8.361558323302592e-07,1.5943649345280365e-05,False,49
STAT3,down,DNA Double-Strand Break Repair,42,1313,9.551505777626292e-07,1.7909073333049296e-05,False,154
STAT3,down,SCF(Skp2)-mediated degradation of p27/p21,17,1313,1.193374737833861e-06,2.2008960328903177e-05,False,38
STAT3,down,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,20,1313,1.2275592835145157e-06,2.227426119280371e-05,False,50
STAT3,down,Disease,224,1313,1.3553127689169889e-06,2.4202013730660512e-05,False,1319
STAT3,down,Golgi-to-ER retrograde transport,31,1313,2.144867205882573e-06,3.7702743853404605e-05,False,102
STAT3,down,Aberrant regulation of mitotic cell cycle due to RB1 defects,15,1313,2.467211519148296e-06,4.270173783141281e-05,True,32
STAT3,down,Programmed Cell Death,41,1313,3.0084396950772553e-06,5.128022207518049e-05,False,155
STAT3,down,Affinity selection of immunoglobulins,51,1313,3.128909612811622e-06,5.176504874136874e-05,False,210
STAT3,down,Immunoglobulin maturation,51,1313,3.128909612811622e-06,5.176504874136874e-05,False,210
STAT3,down,COPI-dependent Golgi-to-ER retrograde traffic,25,1313,3.2503246503945656e-06,5.2237360452769806e-05,False,75
STAT3,down,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),29,1313,3.2477522698292334e-06,5.2237360452769806e-05,False,94
STAT3,down,RHOB GTPase cycle,19,1313,3.928666562552704e-06,6.224999835030692e-05,False,49
STAT3,down,Homology Directed Repair,30,1313,4.190805393752976e-06,6.548133427739025e-05,False,100
STAT3,down,Phosphorylation of Emi1,6,1313,4.315890857670302e-06,6.651201664217931e-05,False,6
STAT3,down,G1/S-Specific Transcription,13,1313,4.742618024545639e-06,7.210061185964653e-05,False,26
STAT3,down,Diseases of mitotic cell cycle,15,1313,6.302701505652295e-06,9.454052258478442e-05,True,34
STAT3,down,Apoptosis,36,1313,6.774662816803843e-06,0.0001002828377487,False,133
STAT3,down,G2/M DNA damage checkpoint,22,1313,9.465134825212613e-06,0.0001382893075112,False,65
STAT3,down,RHOA GTPase cycle,30,1313,1.2354483669231508e-05,0.0001781896683062,False,105
STAT3,down,Processing of antigen in germinal center B cells,20,1313,1.2989119958127794e-05,0.0001849716449733,True,57
STAT3,down,APC/C:Cdc20 mediated degradation of Securin,17,1313,1.337707058201894e-05,0.0001881150550596,False,44
STAT3,down,"Platelet activation, signaling and aggregation",41,1313,1.3553574077204442e-05,0.0001882440844056,False,164
STAT3,down,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,9,1313,2.1515420935171095e-05,0.0002951810799032,False,15
STAT3,down,Transcriptional regulation of granulopoiesis,14,1313,2.221248213425096e-05,0.0003010728000124,False,33
STAT3,down,MHC class II antigen presentation,25,1313,2.4120166503916323e-05,0.0003230379442488,False,83
STAT3,down,Reduction of cytosolic Ca++ levels,6,1313,2.691473107471085e-05,0.0003562243818711,False,7
STAT3,down,Transcriptional regulation by RUNX2,22,1313,2.761679898718313e-05,0.0003612662658207,False,69
STAT3,down,DNA Damage Bypass,16,1313,2.946150081008426e-05,0.0003766385046743,False,42
STAT3,down,Extension of Telomeres,16,1313,2.946150081008426e-05,0.0003766385046743,False,42
STAT3,down,G1/S DNA Damage Checkpoints,19,1313,3.657601605026711e-05,0.0004623372815342,False,56
STAT3,down,Signaling by NOTCH,34,1313,3.747876710293007e-05,0.0004684845887866,False,132
STAT3,down,Autodegradation of Cdh1 by Cdh1:APC/C,16,1313,4.140448521724331e-05,0.0005118686359274,False,43
STAT3,down,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,9,1313,4.3598249121716086e-05,0.0005273981748594,True,16
STAT3,down,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",9,1313,4.3598249121716086e-05,0.0005273981748594,False,16
STAT3,down,Recognition of DNA damage by PCNA-containing replication complex,12,1313,4.938257362932695e-05,0.000591014843968,False,27
STAT3,down,Deposition of new CENPA-containing nucleosomes at the centromere,13,1313,5.0639456380351554e-05,0.0005934311294572,False,31
STAT3,down,Nucleosome assembly,13,1313,5.0639456380351554e-05,0.0005934311294572,False,31
STAT3,down,MAPK family signaling cascades,45,1313,5.2322172046604426e-05,0.0006068293149735,False,196
STAT3,down,PCNA-Dependent Long Patch Base Excision Repair,10,1313,6.156281920840748e-05,0.0007067160368312,False,20
STAT3,down,Processing of DNA double-strand break ends,20,1313,6.784502723609188e-05,0.0007709662185919,True,63
STAT3,down,Cyclin A/B1/B2 associated events during G2/M transition,13,1313,7.537859287821149e-05,0.0008313815390979,False,32
STAT3,down,Regulation of ornithine decarboxylase (ODC),13,1313,7.537859287821149e-05,0.0008313815390979,False,32
STAT3,down,SCF-beta-TrCP mediated degradation of Emi1,13,1313,7.537859287821149e-05,0.0008313815390979,False,32
STAT3,down,p53-Dependent G1 DNA Damage Response,16,1313,7.863867637908119e-05,0.0008506587589083,False,45
STAT3,down,p53-Dependent G1/S DNA damage checkpoint,16,1313,7.863867637908119e-05,0.0008506587589083,False,45
STAT3,down,Regulation of mRNA stability by proteins that bind AU-rich elements,19,1313,8.248509819302677e-05,0.0008754314666712,True,59
STAT3,down,Telomere Maintenance,19,1313,8.248509819302677e-05,0.0008754314666712,False,59
STAT3,down,Diseases of signal transduction by growth factor receptors and second messengers,66,1313,8.606233746953401e-05,0.0009048610247965,False,327
STAT3,down,Regulation of RAS by GAPs,15,1313,8.997757285646315e-05,0.0009372663839214,False,41
STAT3,down,Factors involved in megakaryocyte development and platelet production,27,1313,9.744394817401948e-05,0.0010057288228969,False,100
STAT3,down,Downstream signaling events of B Cell Receptor (BCR),18,1313,9.971389567098368e-05,0.0010198012057259,False,55
STAT3,down,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,8,1313,0.0001025207624811,0.0010390617819038,True,14
STAT3,down,Negative regulation of NOTCH4 signaling,13,1313,0.0001099365648617,0.0010945011988452,False,33
STAT3,down,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,13,1313,0.0001099365648617,0.0010945011988452,False,33
STAT3,down,Reproduction,21,1313,0.0001129605134225,0.0010988450515169,False,70
STAT3,down,Signaling by ALK fusions and activated point mutants,22,1313,0.0001133031342008,0.0010988450515169,False,75
STAT3,down,Signaling by ALK in cancer,22,1313,0.0001133031342008,0.0010988450515169,False,75
STAT3,down,Innate Immune System,118,1313,0.0001241434627924,0.001193687142235,False,670
STAT3,down,DNA Damage/Telomere Stress Induced Senescence,14,1313,0.0001410739223434,0.0013449844291215,False,38
STAT3,down,Lagging Strand Synthesis,9,1313,0.0001457086413398,0.0013660185125606,False,18
STAT3,down,RHO GTPases activate IQGAPs,9,1313,0.0001457086413398,0.0013660185125606,False,18
STAT3,down,RAF/MAP kinase cascade,38,1313,0.0001593786135351,0.0014818259522894,False,164
STAT3,down,MAPK1/MAPK3 signaling,39,1313,0.0001642945442098,0.0015150111658696,False,170
STAT3,down,Gap-filling DNA repair synthesis and ligation in GG-NER,10,1313,0.000169110105084,0.0015467387660122,False,22
STAT3,down,G0 and Early G1,11,1313,0.0001754979126442,0.001592218965522,False,26
STAT3,down,Apoptotic execution phase,14,1313,0.0001944582996169,0.0017419490685411,False,39
STAT3,down,Formation of Senescence-Associated Heterochromatin Foci (SAHF),8,1313,0.0001950982956766,0.0017419490685411,False,15
STAT3,down,HDR through Homologous Recombination (HRR),18,1313,0.0002137868855706,0.0018937814666694,False,58
STAT3,down,APC/C:Cdc20 mediated degradation of Cyclin B,9,1313,0.0002455682337118,0.0021235173715275,False,19
STAT3,down,Cellular response to hypoxia,16,1313,0.0002472718005956,0.0021235173715275,False,49
STAT3,down,Signaling by Non-Receptor Tyrosine Kinases,12,1313,0.0002453959790637,0.0021235173715275,False,31
STAT3,down,Signaling by PTK6,12,1313,0.0002453959790637,0.0021235173715275,False,31
STAT3,down,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),6,1313,0.0002565731533559,0.0021867030115561,False,9
STAT3,down,Metabolism of polyamines,14,1313,0.000264370759692,0.0021931277044613,False,40
STAT3,down,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,10,1313,0.0002651247713837,0.0021931277044613,False,23
STAT3,down,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,14,1313,0.000264370759692,0.0021931277044613,False,40
STAT3,down,p53-Independent G1/S DNA Damage Checkpoint,14,1313,0.000264370759692,0.0021931277044613,False,40
STAT3,down,DNA Repair,56,1313,0.0002769284059296,0.0022740471289841,False,277
STAT3,down,Leishmania infection,28,1313,0.0003030587557226,0.0024528136704169,False,112
