gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
PDIA6,OpenTargets,retinitis pigmentosa,MONDO_0019200,0.0646497251288912,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,Familial exudative vitreoretinopathy,Orphanet_891,0.0630063781112666,"genetic, familial or congenital disease;disorder of visual system",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,neoplasm,MONDO_0005070,0.0606530732712762,cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,Cone rod dystrophy,Orphanet_1872,0.0593122110792974,"genetic, familial or congenital disease;disorder of visual system",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,Leber congenital amaurosis,MONDO_0018998,0.0580585107311521,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,familial thyroid dyshormonogenesis,MONDO_0010132,0.057973630599762,"endocrine system disorder;nutritional or metabolic disease;genetic, familial or congenital disease",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,central areolar choroidal dystrophy,MONDO_0008982,0.0544491733799896,"genetic, familial or congenital disease;disorder of visual system;cardiovascular disorder",False,32.0,0.8168316831683168,net_derepressed_on_KO
IFNGR2,OpenTargets,idiopathic pulmonary fibrosis,EFO_0000768,0.4894077944487425,respiratory or thoracic disease,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,osteopetrosis,MONDO_0017198,0.4427002023233626,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,neoplasm,MONDO_0005070,0.4008202329014734,cancer or benign tumor,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,cystic fibrosis,MONDO_0009061,0.3948652764093801,"respiratory or thoracic disease;genetic, familial or congenital disease",False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,Friedreich ataxia,MONDO_0100339,0.3766628400289906,"nervous system disorder;genetic, familial or congenital disease",False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,Hepatic fibrosis,HP_0001395,0.374473605266081,phenotype,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,hypothyroidism,MONDO_0005420,0.3737409156890521,endocrine system disorder,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,inflammation,MP_0001845,0.3695798546847018,phenotype,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,hypertensive disorder,MONDO_0005044,0.342519763056016,cardiovascular disorder,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,sclerosing cholangitis,MONDO_0018646,0.3296270619087303,endocrine system disorder;hepatobiliary disorder;phenotype;gastrointestinal disease,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,neurodegenerative disease,MONDO_0005559,0.310196590320926,nervous system disorder,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,melanoma,MONDO_0005105,0.276920451555241,cancer or benign tumor,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,OpenTargets,breast cancer,MONDO_0007254,0.273848765528037,reproductive system or breast disease;cancer or benign tumor,False,33.0,-0.8157894736842105,net_reduced_on_KO
IFNGR2,NCBI_MedGen,Immunodeficiency 28,C4013947,,,False,33.0,-0.8157894736842105,net_reduced_on_KO
TMEM131,OpenTargets,neurodegenerative disease,MONDO_0005559,0.4496247226200029,nervous system disorder,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,hypothyroidism,MONDO_0005420,0.3431730196139679,endocrine system disorder,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,cervical carcinoma,MONDO_0005131,0.3180586586738086,cancer or benign tumor;reproductive system or breast disease,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,chondromalacia,MONDO_0002342,0.2931846928468596,musculoskeletal or connective tissue disease;phenotype,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,Dravet syndrome,MONDO_0100135,0.0591122445354031,"nervous system disorder;genetic, familial or congenital disease",False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,thrombophilia,MONDO_0002305,0.0517733465618116,hematologic disorder,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,thyroid gland disorder,MONDO_0003240,0.043669330550226,endocrine system disorder,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,Tinnitus,HP_0000360,0.0388942488103239,phenotype,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,sarcoidosis,MONDO_0019338,0.0355037602224582,musculoskeletal or connective tissue disease,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,Cerebral degeneration,HP_0007313,0.0188269469606347,phenotype,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,sarcoma,MONDO_0005089,0.0066524373843246,cancer or benign tumor,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,idiopathic pulmonary arterial hypertension,MONDO_0001999,0.0044349582562164,cardiovascular disorder;phenotype,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,endometriosis,MONDO_0005133,0.003695798546847,reproductive system or breast disease,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,bone osteosarcoma,MONDO_0002629,0.003695798546847,musculoskeletal or connective tissue disease;cancer or benign tumor,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,neoplasm,MONDO_0005070,0.0029566388374776,cancer or benign tumor,False,34.0,0.8088235294117647,net_derepressed_on_KO
TMEM131,OpenTargets,heart failure,MONDO_0005252,0.0029566388374776,cardiovascular disorder,False,34.0,0.8088235294117647,net_derepressed_on_KO
PCGF6,OpenTargets,neurodegenerative disease,MONDO_0005559,0.362244977330553,nervous system disorder,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,insomnia,MONDO_0013600,0.15663621108156,nervous system disorder,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.0974149010282744,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,diabetes mellitus,MONDO_0005015,0.0827437436404294,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,diabetic neuropathy,MONDO_0006626,0.0788784159280237,nervous system disorder;phenotype,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,sleep apnea syndrome,MONDO_0005296,0.0575694443526841,respiratory or thoracic disease;nervous system disorder,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,"Short rib-polydactyly syndrome, Verma-Naumoff type",Orphanet_93271,0.0520686171410018,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,autosomal recessive spondylocostal dysostosis,MONDO_0010180,0.0502286741005611,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease;nutritional or metabolic disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Mayer-Rokitansky-Küster-Hauser syndrome,Orphanet_3109,0.0502063966482092,"reproductive system or breast disease;genetic, familial or congenital disease;cancer or benign tumor;urinary system disorder",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,achondrogenesis,MONDO_0019648,0.0494470640384383,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Jeune syndrome,MONDO_0018770,0.0493621120023962,"genetic, familial or congenital disease;urinary system disorder;respiratory or thoracic disease;musculoskeletal or connective tissue disease;phenotype",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,autosomal dominant spondylocostal dysostosis,MONDO_0015826,0.0470955608824715,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Lethal congenital contracture syndrome type 1,Orphanet_1486,0.0469865348253395,"genetic, familial or congenital disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,acro-renal-mandibular syndrome,MONDO_0008707,0.046504233114976,"genetic, familial or congenital disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Mayer-Rokitansky-Küster-Hauser syndrome type 2,MONDO_0010989,0.0461512843537521,reproductive system or breast disease,False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,MURCS association,Orphanet_2578,0.0461512843537521,"genetic, familial or congenital disease;reproductive system or breast disease;cancer or benign tumor;urinary system disorder",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,anauxetic dysplasia,MONDO_0011773,0.0455655002840768,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Achondrogenesis type 1A,Orphanet_93299,0.0442146859152043,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,VACTERL/vater association,MONDO_0008642,0.0436178144498885,"genetic, familial or congenital disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,3M syndrome,Orphanet_2616,0.0430246387831195,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Achondrogenesis type 1B,Orphanet_93298,0.0410289075678221,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Ellis Van Creveld syndrome,Orphanet_289,0.040958687395432,"genetic, familial or congenital disease;cardiovascular disorder;musculoskeletal or connective tissue disease",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,"phocomelia, Schinzel type",MONDO_0010164,0.0409180336114167,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,atelosteogenesis type II,MONDO_0009727,0.0404301882032329,"nutritional or metabolic disease;genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,35.0,0.808,net_derepressed_on_KO
PCGF6,OpenTargets,Lethal restrictive dermopathy,Orphanet_1662,0.0402934436569996,"genetic, familial or congenital disease",False,35.0,0.808,net_derepressed_on_KO
ZNF589,OpenTargets,Abnormality of the skeletal system,HP_0000924,0.2211273080405757,phenotype,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,hypertensive disorder,MONDO_0005044,0.1667526987958652,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.095205932866365,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,neoplasm,MONDO_0005070,0.0434769634608253,cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,coronary artery disorder,MONDO_0005010,0.042393131257459,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,Increased blood pressure,HP_0032263,0.0396777413512097,phenotype,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,cardiovascular disorder,MONDO_0004995,0.0381644456599085,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,coronary atherosclerosis,MONDO_0021661,0.0316257219640267,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,heart disorder,MONDO_0005267,0.0312400934699341,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,hypothyroidism,MONDO_0005420,0.0278861697305685,endocrine system disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,essential hypertension,MONDO_0001134,0.0278244832423304,cardiovascular disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,response to xenobiotic stimulus,GO_0009410,0.0211194891655315,biological_process,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,breast cancer,MONDO_0007254,0.0151322418279236,reproductive system or breast disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,cancer,MONDO_0004992,0.0131816814837543,cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,breast carcinoma,MONDO_0004989,0.0106972835717072,reproductive system or breast disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,invasive breast carcinoma,MONDO_0006256,0.0051741179655858,reproductive system or breast disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,digestive system carcinoma,MONDO_0006181,0.0044349582562164,gastrointestinal disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,infection,EFO_0000544,0.003695798546847,biological_process,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,lung carcinoma,MONDO_0005138,0.003695798546847,respiratory or thoracic disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,lung cancer,MONDO_0008903,0.003695798546847,respiratory or thoracic disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,breast ductal adenocarcinoma,MONDO_0005590,0.003695798546847,integumentary system disorder;cancer or benign tumor;reproductive system or breast disease,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,invasive ductal breast carcinoma,MONDO_0004953,0.003695798546847,integumentary system disorder;reproductive system or breast disease;cancer or benign tumor,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,Behcet disease,MONDO_0007191,0.003695798546847,cardiovascular disorder;integumentary system disorder,False,38.0,0.8,net_derepressed_on_KO
ZNF589,OpenTargets,Alzheimer disease,MONDO_0004975,0.003695798546847,psychiatric disorder;nervous system disorder;phenotype,False,38.0,0.8,net_derepressed_on_KO
LIN37,OpenTargets,mathematical ability,EFO_0004875,0.0199635467859429,biological_process,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,cancer,MONDO_0004992,0.0132843425545001,cancer or benign tumor,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,non-small cell lung carcinoma,MONDO_0005233,0.007391597093694,respiratory or thoracic disease;cancer or benign tumor,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,neoplasm,MONDO_0005070,0.0067243001338466,cancer or benign tumor,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,retinoblastoma,MONDO_0008380,0.0022174791281082,nervous system disorder;disorder of visual system;cancer or benign tumor,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,morbid obesity,MONDO_0005139,0.0014783194187388,endocrine system disorder,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.0014783194187388,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,diabetes mellitus,MONDO_0005015,0.0014783194187388,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,Parkinson disease,MONDO_0005180,0.0014783194187388,"nervous system disorder;genetic, familial or congenital disease",False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,embryonal carcinoma,MONDO_0005440,0.0014783194187388,cancer or benign tumor,False,41.0,0.7939110070257611,net_derepressed_on_KO
LIN37,OpenTargets,ovarian serous cystadenocarcinoma,MONDO_0006046,0.0,cancer or benign tumor;endocrine system disorder;reproductive system or breast disease,False,41.0,0.7939110070257611,net_derepressed_on_KO
